date,num_projects,workload_units,num_eeq_projects,num_epc_projects,num_no_type_projects,eeq_workload,epc_workload,total_workload,available_workload,region,role,[ESO] Stage,assigned_status
2023-01-16,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-01-17,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-01-18,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-01-19,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-01-20,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-01-21,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-01-22,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-01-23,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-01-24,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-01-25,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-01-26,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-01-27,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-01-28,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-01-29,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-01-30,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-01-31,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-02-01,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-02-02,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-02-03,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-02-04,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-02-05,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-02-06,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-02-07,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-02-08,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-02-09,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-02-10,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-02-11,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-02-12,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-02-13,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-02-14,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-02-15,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-02-16,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-02-17,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-02-18,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-02-19,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-02-20,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-02-21,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-02-22,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-02-23,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-02-24,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-02-25,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-02-26,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-02-27,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-02-28,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-03-01,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-03-02,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-03-03,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-03-04,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-03-05,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-03-06,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-03-07,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-03-08,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-03-09,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-03-10,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-03-11,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-03-12,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-03-13,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-03-14,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-03-15,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-03-16,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-03-17,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-03-18,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-03-19,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-03-20,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-03-21,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-03-22,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-03-23,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-03-24,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-03-25,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-03-26,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-03-27,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-03-28,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-03-29,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-03-30,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-03-31,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-04-01,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-04-02,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-04-03,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-04-04,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-04-05,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-04-06,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-04-07,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-04-08,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-04-09,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-04-10,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-04-11,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-04-12,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-04-13,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-04-14,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-04-15,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-04-16,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-04-17,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-04-18,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-04-19,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-04-20,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-04-21,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-04-22,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-04-23,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-04-24,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-04-25,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-04-26,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-04-27,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-04-28,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-04-29,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-04-30,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-05-01,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-05-02,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-05-03,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-05-04,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-05-05,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-05-06,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-05-07,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-05-08,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-05-09,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-05-10,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-05-11,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-05-12,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-05-13,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-05-14,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-05-15,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-05-16,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-05-17,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-05-18,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-05-19,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-05-20,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-05-21,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-05-22,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-05-23,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-05-24,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-05-25,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-05-26,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-05-27,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-05-28,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-05-29,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-05-30,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-05-31,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-06-01,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-06-02,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-06-03,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-06-04,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-06-05,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-06-06,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-06-07,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-06-08,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-06-09,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-06-10,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-06-11,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-06-12,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-06-13,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-06-14,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-06-15,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-06-16,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-06-17,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-06-18,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-06-19,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-06-20,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-06-21,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-06-22,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-06-23,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-06-24,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-06-25,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-06-26,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-06-27,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-06-28,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-06-29,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-06-30,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-07-01,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-07-02,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-07-03,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-07-04,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-07-05,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-07-06,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-07-07,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-07-08,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-07-09,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-07-10,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-07-11,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-07-12,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-07-13,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-07-14,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-07-15,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-07-16,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-07-17,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-07-18,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-07-19,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-07-20,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-07-21,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-07-22,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-07-23,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-07-24,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-07-25,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-07-26,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-07-27,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-07-28,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-07-29,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-07-30,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-07-31,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-08-01,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-08-02,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-08-03,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-08-04,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-08-05,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-08-06,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-08-07,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-08-08,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-08-09,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-08-10,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-08-11,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-08-12,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-08-13,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-08-14,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2023-08-15,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,G2 - Delivery,unassigned
2022-08-02,1,1,0,0,1,0.0,0.0,0.0,1.0,AMER,Project Manager,A,unassigned
2022-08-03,1,1,0,0,1,0.0,0.0,0.0,1.0,AMER,Project Manager,A,unassigned
2022-08-04,1,1,0,0,1,0.0,0.0,0.0,1.0,AMER,Project Manager,A,unassigned
2022-08-05,1,1,0,0,1,0.0,0.0,0.0,1.0,AMER,Project Manager,A,unassigned
2022-08-06,1,1,0,0,1,0.0,0.0,0.0,1.0,AMER,Project Manager,A,unassigned
2022-08-07,1,1,0,0,1,0.0,0.0,0.0,1.0,AMER,Project Manager,A,unassigned
2022-08-08,1,1,0,0,1,0.0,0.0,0.0,1.0,AMER,Project Manager,A,unassigned
2022-08-09,1,1,0,0,1,0.0,0.0,0.0,1.0,AMER,Project Manager,A,unassigned
2022-08-10,1,1,0,0,1,0.0,0.0,0.0,1.0,AMER,Project Manager,A,unassigned
2022-08-11,1,1,0,0,1,0.0,0.0,0.0,1.0,AMER,Project Manager,A,unassigned
2022-08-12,1,1,0,0,1,0.0,0.0,0.0,1.0,AMER,Project Manager,A,unassigned
2022-08-13,1,1,0,0,1,0.0,0.0,0.0,1.0,AMER,Project Manager,A,unassigned
2022-08-14,1,1,0,0,1,0.0,0.0,0.0,1.0,AMER,Project Manager,A,unassigned
2022-08-15,1,1,0,0,1,0.0,0.0,0.0,1.0,AMER,Project Manager,A,unassigned
2022-08-16,1,1,0,0,1,0.0,0.0,0.0,1.0,AMER,Project Manager,A,unassigned
2022-08-17,1,1,0,0,1,0.0,0.0,0.0,1.0,AMER,Project Manager,A,unassigned
2022-08-18,1,1,0,0,1,0.0,0.0,0.0,1.0,AMER,Project Manager,A,unassigned
2022-08-19,1,1,0,0,1,0.0,0.0,0.0,1.0,AMER,Project Manager,A,unassigned
2022-08-20,1,1,0,0,1,0.0,0.0,0.0,1.0,AMER,Project Manager,A,unassigned
2022-08-21,1,1,0,0,1,0.0,0.0,0.0,1.0,AMER,Project Manager,A,unassigned
2022-08-22,1,1,0,0,1,0.0,0.0,0.0,1.0,AMER,Project Manager,A,unassigned
2022-08-23,1,1,0,0,1,0.0,0.0,0.0,1.0,AMER,Project Manager,A,unassigned
2022-08-24,1,1,0,0,1,0.0,0.0,0.0,1.0,AMER,Project Manager,A,unassigned
2022-08-25,1,1,0,0,1,0.0,0.0,0.0,1.0,AMER,Project Manager,A,unassigned
2022-08-26,1,1,0,0,1,0.0,0.0,0.0,1.0,AMER,Project Manager,A,unassigned
2022-08-27,1,1,0,0,1,0.0,0.0,0.0,1.0,AMER,Project Manager,A,unassigned
2022-08-28,1,1,0,0,1,0.0,0.0,0.0,1.0,AMER,Project Manager,A,unassigned
2022-08-29,1,1,0,0,1,0.0,0.0,0.0,1.0,AMER,Project Manager,A,unassigned
2022-08-30,1,1,0,0,1,0.0,0.0,0.0,1.0,AMER,Project Manager,A,unassigned
2022-08-31,1,1,0,0,1,0.0,0.0,0.0,1.0,AMER,Project Manager,A,unassigned
2022-09-01,1,1,0,0,1,0.0,0.0,0.0,1.0,AMER,Project Manager,A,unassigned
2022-09-02,1,1,0,0,1,0.0,0.0,0.0,1.0,AMER,Project Manager,A,unassigned
2022-09-03,1,1,0,0,1,0.0,0.0,0.0,1.0,AMER,Project Manager,A,unassigned
2022-09-04,1,1,0,0,1,0.0,0.0,0.0,1.0,AMER,Project Manager,A,unassigned
2022-09-05,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,A,unassigned
2022-09-06,2,2,0,0,2,0.0,0.0,0.0,2.0,AMER,Project Manager,A,unassigned
