date,num_projects,workload_units,num_eeq_projects,num_epc_projects,num_no_type_projects,eeq_workload,epc_workload,total_workload,region,role,[ESO] Stage,assigned_status
2023-07-03,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,G2 - Delivery,unassigned
2023-07-04,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,G2 - Delivery,unassigned
2023-07-05,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,G2 - Delivery,unassigned
2023-07-06,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,G2 - Delivery,unassigned
2023-07-07,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,G2 - Delivery,unassigned
2023-07-08,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,G2 - Delivery,unassigned
2023-07-09,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,G2 - Delivery,unassigned
2023-07-10,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,G2 - Delivery,unassigned
2023-07-11,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,G2 - Delivery,unassigned
2023-07-12,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,G2 - Delivery,unassigned
2023-07-13,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,G2 - Delivery,unassigned
2023-07-14,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,G2 - Delivery,unassigned
2023-07-15,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,G2 - Delivery,unassigned
2023-07-16,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,G2 - Delivery,unassigned
2023-07-17,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,G2 - Delivery,unassigned
2023-07-18,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,G2 - Delivery,unassigned
2023-07-19,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,G2 - Delivery,unassigned
2023-07-20,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,G2 - Delivery,unassigned
2023-07-21,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,G2 - Delivery,unassigned
2023-07-22,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,G2 - Delivery,unassigned
2023-07-23,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,G2 - Delivery,unassigned
2023-07-24,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,G2 - Delivery,unassigned
2023-07-25,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,G2 - Delivery,unassigned
2023-07-26,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,G2 - Delivery,unassigned
2023-07-27,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,G2 - Delivery,unassigned
2023-07-28,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,G2 - Delivery,unassigned
2023-07-29,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,G2 - Delivery,unassigned
2023-07-30,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,G2 - Delivery,unassigned
2023-07-31,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,G2 - Delivery,unassigned
2023-08-01,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,G2 - Delivery,unassigned
2023-08-02,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,G2 - Delivery,unassigned
2023-03-30,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-03-31,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-04-01,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-04-02,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-04-03,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-04-04,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-04-05,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-04-06,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-04-07,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-04-08,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-04-09,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-04-10,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-04-11,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-04-12,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-04-13,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-04-14,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-04-15,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-04-16,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-04-17,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-04-18,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-04-19,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-04-20,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-04-21,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-04-22,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-04-23,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-04-24,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-04-25,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-04-26,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-04-27,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-04-28,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-04-29,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-04-30,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-05-01,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-05-02,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-05-03,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-05-04,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-05-05,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-05-06,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-05-07,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-05-08,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-05-09,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-05-10,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-05-11,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-05-12,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-05-13,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-05-14,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-05-15,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-05-16,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-05-17,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-05-18,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-05-19,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-05-20,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-05-21,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-05-22,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-05-23,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-05-24,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-05-25,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-05-26,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-05-27,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-05-28,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-05-29,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-05-30,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-05-31,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-06-01,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-06-02,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-06-03,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-06-04,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-06-05,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-06-06,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-06-07,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-06-08,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-06-09,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-06-10,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-06-11,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-06-12,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-06-13,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-06-14,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-06-15,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-06-16,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-06-17,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-06-18,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-06-19,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-06-20,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-06-21,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-06-22,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-06-23,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-06-24,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-06-25,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-06-26,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-06-27,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-06-28,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-06-29,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-06-30,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-07-01,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-07-02,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-07-03,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-07-04,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-07-05,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-07-06,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-07-07,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-07-08,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-07-09,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-07-10,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-07-11,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-07-12,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-07-13,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-07-14,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-07-15,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-07-16,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-07-17,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-07-18,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-07-19,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-07-20,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-07-21,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-07-22,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-07-23,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-07-24,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-07-25,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-07-26,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-07-27,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-07-28,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-07-29,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-07-30,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-07-31,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-08-01,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-08-02,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-08-03,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-08-04,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-08-05,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-08-06,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-08-07,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-08-08,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-08-09,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2023-08-10,1,1,0,0,1,0.0,0.0,0.0,EUAF,Commissioning Manager,A,unassigned
2022-08-02,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-08-03,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-08-04,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-08-05,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-08-06,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-08-07,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-08-08,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-08-09,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-08-10,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-08-11,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-08-12,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-08-13,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-08-14,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-08-15,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-08-16,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-08-17,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-08-18,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-08-19,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-08-20,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-08-21,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-08-22,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-08-23,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-08-24,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-08-25,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-08-26,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-08-27,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-08-28,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-08-29,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-08-30,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-08-31,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-09-01,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-09-02,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-09-03,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-09-04,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-09-05,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-09-06,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-09-07,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-09-08,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-09-09,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-09-10,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-09-11,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-09-12,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-09-13,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-09-14,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-09-15,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-09-16,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-09-17,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-09-18,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-09-19,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-09-20,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-09-21,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-09-22,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-09-23,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-09-24,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-09-25,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-09-26,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-09-27,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-09-28,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-09-29,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-09-30,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-10-01,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-10-02,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-10-03,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-10-04,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-10-05,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-10-06,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-10-07,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-10-08,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-10-09,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-10-10,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-10-11,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-10-12,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-10-13,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-10-14,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-10-15,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-10-16,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-10-17,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-10-18,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-10-19,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-10-20,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-10-21,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-10-22,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-10-23,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-10-24,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-10-25,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-10-26,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-10-27,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-10-28,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-10-29,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-10-30,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-10-31,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-11-01,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-11-02,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-11-03,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-11-04,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-11-05,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-11-06,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-11-07,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-11-08,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-11-09,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
2022-11-10,1,1,0,0,1,0.0,0.0,0.0,EUAF,System Engineer,G2 - Delivery,unassigned
